row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
1170840,2026-06-02 00:40:20,1STCUS.BO,6.0,,,,,,86400.0,2.0,65.3,65.3,76.9,1.0,1.42,1758153600.0,0.3704,,-0.128,391.0,391.0,283.0,,,,,83.45345,0.0,0.0,75234080.0,552910.0,1500000.0,0.61355,0.0,1500000.0,103.096,0.73271513,,-1.55,,-0.3795324,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.619,,482648.0,187.0,187.0,113310000.0,65.0,139.7,18.089802,76.7216,,,6263750.0,0.315,4.167,,-0.865,0.68641,0.0,-0.29438,-0.37103,70.33,65.3,65.3,76.9,70.33,,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,75.54,,,,,,none,,7.41,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),4,4
1170841,2026-06-02 00:40:20,20MICRONS.BO,411.0,,,,,,86400.0,2.0,183.0,181.25,188.0,1.25,0.73,1753315200.0,0.0684,,0.369,22089.0,22089.0,32740.0,,,,,216.672,0.0,0.0,7029148160.0,14445335.0,35286502.0,0.54675996,0.00016000001,35286503.0,128.709,1.4132656,0.16,18.27,,-0.106589675,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.541,1173447936.0,1633657984.0,6732.0,6732.0,6418614784.0,158.0,284.1,0.6975128,191.44,,,9202146304.0,35.637,260.903,0.162,0.001,0.47129002,0.12752,0.10623,0.07001,183.0,183.0,181.25,188.0,183.0,9.956212,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,181.9,,,,,,none,,-0.6,4.1,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),4,1
1170842,2026-06-02 00:40:20,21STCENMGM.BO,,,,,,,86400.0,2.0,35.27,34.6,35.29,,,1721952000.0,0.0,,0.624,293.0,293.0,1275.0,-0.30996,-0.57208,13173875.0,-23686000.0,42.74435,0.0,0.0,327762144.0,2994135.0,10500000.0,0.72415,0.0,10500000.0,31.49,1.0987614,,-21.38,,-0.49506086,2.5,1721952000.0,BSE,EQUITY,35456000.0,3.378,-239438000.0,0.0,1130.0,1130.0,363299968.0,28.62,69.85,-2.1525187,32.3326,1.522,2.928,-168779008.0,,-16.073,,,0.0,0.0,1.32821,0.0,35.27,35.27,34.6,35.29,35.27,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,34.6,,,,,,none,,-1.9,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),14,14
1170843,2026-06-02 00:40:20,360ONE.BO,,,,,,,86400.0,2.0,1101.55,1071.3,1112.5,18.0,1.63,1777248000.0,0.4111,2.68,0.389,41456.0,41456.0,237719.0,0.07098,0.14392,14332699648.0,-29210599424.0,1093.4196,12.0,0.01083864,581966692352.0,260908221.0,406486596.0,0.17864999,0.7629,406486596.0,242.533,4.4478483,0.157,29.23,41.57586,0.10342634,6.0,1777248000.0,BSE,EQUITY,14815899648.0,36.534,28223399936.0,159313100800.0,80880.0,80880.0,438497411072.0,906.2,1272.95,9.793879,1049.018,2.515,13.022,44772601856.0,161.977,111.032,0.11,0.269,0.72758,0.63036996,0.57660997,0.27163,1107.15,1101.55,1071.3,1112.5,1107.15,36.90558,25.946547,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1078.75,1525.0,1200.0,1322.4546,1300.0,1.54545,buy,11.0,-2.57,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,12,6
1170844,2026-06-02 00:40:20,3IINFOLTD.BO,,,,,,,86400.0,2.0,17.22,17.1,17.65,,,1309996800.0,0.0,3.81,-0.174,39845.0,39845.0,63197.0,-0.0382,0.10256,201337504.0,-435800000.0,17.836,0.0,0.0,3549750016.0,193082647.0,207403767.0,0.13385999,0.00225,207403767.0,17.827,0.982218,,1.82,,-0.31212723,14.210196,1309996800.0,BSE,EQUITY,776000000.0,3.629,-180000000.0,615699968.0,26979.0,26979.0,3631639808.0,12.61,27.43,0.523774,16.09,0.754,1.131,6933600256.0,16.298,35.783,,-0.06,0.08254,-0.02596,-0.08226,0.05114,17.26,17.22,17.1,17.65,17.26,9.620879,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,17.51,,,,,,none,,1.45,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,12,10
1170845,2026-06-02 00:40:20,3MINDIA.BO,,,,,,,86400.0,2.0,33310.0,32500.2,33310.0,160.0,0.49,1784160000.0,0.3451,,0.297,123.0,123.0,460.0,0.18757,0.289,4592943104.0,5137200128.0,32857.016,160.0,0.004883938,363041685504.0,2661810.0,11265070.0,0.7648,0.09661,11265070.0,1562.354,20.898785,2.031,465.2,753.4,0.11762345,506.0,1784160000.0,BSE,EQUITY,8177800192.0,722.598,9857599488.0,1697500032.0,462.0,462.0,367819194368.0,28300.0,38300.0,7.226651,31845.426,1.422,2.182,50897600512.0,9.6,4518.146,2.018,0.168,0.42368,0.19368,0.17216998,0.10262,32760.45,33310.0,32500.2,33310.0,32760.45,70.18766,43.338596,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,32651.3,36726.0,36726.0,36726.0,36726.0,2.0,buy,1.0,-0.33,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,18,10
1170846,2026-06-02 00:40:20,3PLAND.BO,,,,,,,86400.0,2.0,31.82,30.07,31.82,,,1282089600.0,0.0,,,845.0,845.0,973.0,0.01368,0.01784,-4412500.0,600000.0,37.95015,0.0,0.0,547104320.0,3762104.0,18000000.0,0.80564004,0.0,18000000.0,57.314,0.5246537,0.125,1.21,,-0.3990755,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.11,29800000.0,0.0,489.0,489.0,541259968.0,26.41,58.69,11.590149,33.2312,1.833,185.083,46700000.0,,2.592,0.095,0.091,1.0,0.63812,0.55446,0.46681,31.2,31.82,30.07,31.82,31.2,24.851238,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,30.07,,,,,,none,,-3.62,2.1,Buy,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),17,10
1170847,2026-06-02 00:40:20,5PAISA.BO,,,,,,,86400.0,2.0,335.65,321.75,336.65,,,,0.0,,0.577,1398.0,1398.0,4059.0,0.02473,0.070539996,,-1037056000.0,329.9765,0.0,0.0,-257413120.0,17284169.0,46879257.0,0.71242,0.12318,46879257.0,207.533,1.5609566,0.078,14.15,,-0.21961391,,,BSE,EQUITY,14177139712.0,453.19,,3785600000.0,3850.0,3850.0,15186535424.0,245.0,431.8,5.2848244,308.476,4.832,4.862,2873612032.0,58.31,91.96,0.079,0.064,1.0,0.0,0.19001,0.15376,327.45,335.65,321.75,336.65,327.45,22.893995,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,323.95,,,,,,none,,-1.07,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,17,17
1170848,2026-06-02 00:40:20,63MOONS.BO,,,,,,,86400.0,2.0,614.8,609.7,639.8,1.2,0.2,1758067200.0,0.3854,5.9,0.891,9161.0,9161.0,15644.0,-0.05193,-0.0152,-2795436032.0,-2929723904.0,731.5353,2.0,0.003297881,9750396928.0,18093971.0,46078537.0,0.58128,0.00491,46078537.0,770.436,0.7961726,1.046,-4.85,,-0.2982121,1.2,1758067200.0,BSE,EQUITY,19559452672.0,424.268,-2816858880.0,54222000.0,12439.0,12439.0,28264574976.0,465.55,1130.0,13.35796,623.02,9.925,11.277,2115934976.0,0.149,45.934,1.043,5.195,0.030989999,-1.3312601,-0.63594,-0.10602,606.45,614.8,609.7,639.8,606.45,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,613.4,,,,,,none,,1.15,4.1,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),2,1
1170849,2026-06-02 00:40:20,7NR.BO,,,,,,,86400.0,2.0,6.15,5.75,6.15,,,1568851200.0,0.0,,0.576,56894.0,56894.0,93878.0,-0.01454,0.00513,-6718000.0,-18183000.0,4.34055,0.0,0.0,208735552.0,21788443.0,28006800.0,0.2189,0.0,28006800.0,10.524,0.5615735,,0.63,,-0.17482519,0.037128,1568851200.0,BSE,EQUITY,9406000.0,0.326,-7976000.0,47450000.0,55562.0,55562.0,165520176.0,2.75,8.33,1.3094743,4.769,1.408,5.965,126402000.0,16.259,4.233,,,0.13539,-0.0631,3.2842498,0.01181,5.9,6.15,5.75,6.15,5.9,9.380952,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,5.91,,,,,,none,,0.17,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,16,3
