row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
1164429,2026-05-28 22:38:33,1STCUS.BO,6.0,,,,,,86400.0,2.0,74.7,72.3,74.7,1.0,1.36,1758153600.0,0.3704,,-0.128,43.0,43.0,287.0,,,,,83.60635,0.0,0.0,79818456.0,552910.0,1500000.0,0.61355,0.0,1500000.0,103.096,0.7123458,,-1.55,,-0.40726393,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.619,,482648.0,185.0,185.0,110160000.0,65.0,139.7,17.586908,76.895,,,6263750.0,0.315,4.167,,-0.865,0.68641,0.0,-0.29438,-0.37103,73.0,74.7,72.3,74.7,73.0,,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,73.44,,,,,,none,,0.6,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),4,4
1164430,2026-05-28 22:38:33,20MICRONS.BO,411.0,,,,,,86400.0,2.0,190.0,187.3,195.15,1.25,0.73,1753315200.0,0.0684,,0.369,13448.0,13448.0,32740.0,,,,,216.672,0.0,0.0,7029148160.0,14445335.0,35286502.0,0.54675996,0.00016000001,35286503.0,128.709,1.4575516,0.16,18.27,,-0.106589675,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.541,1173447936.0,1633657984.0,6732.0,6732.0,6619748352.0,158.0,284.1,0.71937007,191.44,,,9202146304.0,35.637,260.903,0.162,0.001,0.47129002,0.12752,0.10623,0.07001,189.4,190.0,187.3,195.15,189.4,10.268199,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,187.6,,,,,,none,,-0.95,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),7,1
1164431,2026-05-28 22:38:33,21STCENMGM.BO,,,,,,,86400.0,2.0,34.73,34.11,34.73,,,1721952000.0,0.0,,,1187.0,1187.0,1285.0,-0.30996,-0.57208,13173875.0,-23686000.0,42.8575,0.0,0.0,328287008.0,2994135.0,10500000.0,0.72415,0.0,10500000.0,31.49,1.1003494,,-21.38,,-0.52351487,2.5,1721952000.0,BSE,EQUITY,35456000.0,3.378,-239438000.0,0.0,1069.0,1069.0,363825024.0,28.62,72.97,-2.1577392,32.2854,1.522,2.928,-168614000.0,,-16.057,,,0.0,0.0,1.3286301,0.0,34.05,34.73,34.11,34.73,34.05,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,34.65,,,,,,none,,1.76,2.6,Hold,Hold,High Beta (more volatile)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),14,14
1164432,2026-05-28 22:38:33,360ONE.BO,,,,,,,86400.0,2.0,1120.35,1108.6,1128.6,18.0,1.62,1777248000.0,0.4111,2.76,0.389,20562.0,20562.0,237719.0,0.07098,0.14392,14332699648.0,-29210599424.0,1093.4196,12.0,0.010661454,595389841408.0,260831170.0,406486596.0,0.17864999,0.76313,406486596.0,242.533,4.5808196,0.157,29.24,41.62186,0.09943831,6.0,1777248000.0,BSE,EQUITY,14815899648.0,36.534,28223399936.0,159313100800.0,80880.0,80880.0,451606609920.0,906.2,1272.95,10.086674,1049.018,2.515,13.022,44772601856.0,161.977,111.032,0.11,0.269,0.72758,0.63036996,0.57660997,0.27163,1125.55,1120.35,1108.6,1128.6,1125.55,37.995895,26.692703,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1111.0,1525.0,1200.0,1325.1818,1300.0,,none,11.0,-1.29,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,12,7
1164433,2026-05-28 22:38:33,3IINFOLTD.BO,,,,,,,86400.0,2.0,17.64,17.0,17.64,,,1309996800.0,0.0,3.81,,26553.0,26553.0,63197.0,0.05322,0.10256,745137472.0,-435800000.0,17.836,0.0,0.0,3500570624.0,193082647.0,207403767.0,0.13385999,0.00225,207403767.0,17.827,0.97773045,,1.82,,-0.3096568,14.210196,1309996800.0,BSE,EQUITY,776000000.0,3.629,723200000.0,615699968.0,26979.0,26979.0,3615047680.0,12.61,27.43,0.4612913,16.09,0.754,1.131,7836800000.0,16.298,40.444,,-0.06,0.18827999,0.09228,-0.08226,0.045250002,17.3,17.64,17.0,17.64,17.3,9.576923,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,17.43,,,,,,none,,0.75,2.6,Hold,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,10,9
1164434,2026-05-28 22:38:33,3MINDIA.BO,,,,,,,86400.0,2.0,33167.85,33061.4,33634.95,160.0,0.48,1784160000.0,0.3451,,0.297,298.0,298.0,467.0,0.18757,0.289,4592943104.0,5137200128.0,32833.45,160.0,0.0048335595,369711480832.0,2661810.0,11265070.0,0.7648,0.09661,11265070.0,1562.354,21.276003,2.031,462.05,753.4,0.14801025,506.0,1784160000.0,BSE,EQUITY,8177800192.0,722.598,9857599488.0,1697500032.0,418.0,418.0,374458220544.0,28300.0,38300.0,7.35709,31972.998,1.422,2.182,50897600512.0,9.6,4518.146,2.018,0.168,0.42368,0.19368,0.17216998,0.10262,33101.9,33167.85,33061.4,33634.95,33101.9,71.94167,44.12085,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,33240.65,36726.0,36726.0,36726.0,36726.0,2.0,buy,1.0,0.42,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,17,11
1164435,2026-05-28 22:38:33,3PLAND.BO,,,,,,,86400.0,2.0,30.99,30.69,31.24,,,1282089600.0,0.0,,,52.0,52.0,989.0,0.01368,0.01784,-4412500.0,600000.0,38.0307,0.0,0.0,568469568.0,3762104.0,18000000.0,0.80564004,0.0,18000000.0,57.314,0.54506755,0.125,1.21,,-0.36748332,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.11,29800000.0,0.0,494.0,494.0,562320000.0,26.41,58.69,12.041114,33.2072,1.833,185.083,46700000.0,,2.592,0.095,0.091,1.0,0.63812,0.55446,0.46681,30.99,30.99,30.69,31.24,30.99,25.81818,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,31.24,,,,,,none,,0.81,2.1,Buy,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),17,10
1164436,2026-05-28 22:38:33,5PAISA.BO,,,,,,,86400.0,2.0,339.4,331.0,339.4,,,,0.0,,0.577,1511.0,1511.0,4101.0,0.02473,0.070539996,,-1037056000.0,330.1675,0.0,0.0,111726240.0,17284169.0,46879257.0,0.71242,0.12318,46879257.0,200.815,1.6769166,0.078,13.9,,-0.18019778,,,BSE,EQUITY,14177139712.0,453.19,,3785600000.0,3761.0,3761.0,15786589184.0,245.0,431.8,5.49364,307.759,4.832,4.862,2873612032.0,58.31,91.96,0.079,0.064,1.0,0.0,0.19001,0.15376,336.4,339.4,331.0,339.4,336.4,24.22662,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,336.75,,,,,,none,,0.1,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,17,17
1164437,2026-05-28 22:38:33,63MOONS.BO,,,,,,,86400.0,2.0,635.4,622.0,635.4,1.2,0.19,1758067200.0,0.3854,5.9,0.891,11826.0,11826.0,15507.0,-0.05193,-0.0152,-2795436032.0,-2929723904.0,733.0695,2.0,0.003193103,10596362240.0,18093971.0,46078537.0,0.58128,0.00491,46078537.0,770.436,0.81350046,1.046,-4.86,,-0.23210162,1.2,1758067200.0,BSE,EQUITY,19559452672.0,424.268,-2816858880.0,54222000.0,11066.0,11066.0,28879722496.0,465.55,1130.0,13.648682,621.799,9.925,11.277,2115934976.0,0.149,45.934,1.043,5.195,0.030989999,-1.3312601,-0.63594,-0.10602,626.35,635.4,622.0,635.4,626.35,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,626.75,,,,,,none,,0.06,4.1,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),1,1
1164438,2026-05-28 22:38:33,7NR.BO,,,,,,,86400.0,2.0,5.58,5.58,6.1,,,1568851200.0,0.0,,,40090.0,40090.0,94459.0,0.00298,0.00513,369500.0,-18183000.0,4.33515,0.0,0.0,201515088.0,21788443.0,28006800.0,0.2189,0.0,28006800.0,10.524,0.55112123,,0.63,,-0.1773256,0.037128,1568851200.0,BSE,EQUITY,9406000.0,0.326,3364000.0,47450000.0,50767.0,50767.0,162439440.0,2.75,8.33,1.1793022,4.7164,1.408,5.965,137742000.0,16.259,4.613,,-0.952,0.20657,0.024419999,-0.26429,0.01084,5.87,5.58,5.58,6.1,5.87,9.206349,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,5.8,,,,,,none,,-1.19,2.6,Hold,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,17,3
