row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
1346221,2026-08-28 04:33:15,1STCUS.BO,,,,,,,86400.0,2.0,62.35,58.65,64.97,1.0,1.54,1758153600.0,0.3704,,-0.163,27.0,27.0,259.0,,,,,76.14585,0.0,0.0,70207768.0,559180.0,1500000.0,0.61355,0.0,1500000.0,101.591,0.6395251,,-1.2,,-0.30264008,1.0,1758153600.0,BSE,EQUITY,27044792.0,18.141,,395996.0,593.0,593.0,97455000.0,54.55,104.85,19.11632,66.3244,,,5098000.0,0.263,3.4,,,1.0,0.0,-4.88362,-0.35269,64.98,62.35,58.65,64.97,64.98,,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (India) Ltd.,Capital Markets,Financial Services,64.97,,,,,,none,,-0.02,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),3,3
1346222,2026-08-28 04:33:15,20MICRONS.BO,411.0,,,,,,86400.0,2.0,223.0,215.1,223.0,1.25,0.73,1753315200.0,0.0684,,0.369,9901.0,9901.0,32740.0,,,,,216.672,0.0,0.0,7029148160.0,14445335.0,35286502.0,0.54675996,0.00016000001,35286503.0,128.709,1.6805352,0.16,18.27,,-0.106589675,1.25,1784246400.0,BSE,EQUITY,583459968.0,16.541,1173447936.0,1633657984.0,6732.0,6732.0,7632471040.0,158.0,284.1,0.8294229,191.44,,,9202146304.0,35.637,260.903,0.162,0.001,0.47129002,0.12752,0.10623,0.07001,224.1,223.0,215.1,223.0,224.1,11.83908,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,216.3,,,,,,none,,-3.48,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,7,2
1346223,2026-08-28 04:33:15,21STCENMGM.BO,8.0,,,,,,86400.0,2.0,43.0,42.49,43.0,,,1721952000.0,0.0,,0.504,514.0,514.0,1516.0,,,,,38.0334,0.0,0.0,410688992.0,2896425.0,10500000.0,0.73423,0.0,10500000.0,31.483,1.3496174,2.947,-16.4,,-0.19318819,2.5,1721952000.0,BSE,EQUITY,35456000.0,3.377,-171291744.0,0.0,2441.0,2441.0,446145024.0,28.62,55.69,-4.231992,37.4476,,,-105422000.0,,-10.045,2.955,1.902,0.0,0.0,0.94581,0.0,43.35,43.0,42.49,43.0,43.35,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,42.49,,,,,,none,,-1.98,2.9,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,11,11
1346224,2026-08-28 04:33:15,360ONE.BO,1780.0,,,,,,86400.0,2.0,1196.9,1192.25,1206.3,18.0,1.5,1777248000.0,0.3989,2.53,0.47,150603.0,150603.0,256409.0,,,,,1108.316,12.0,0.010025063,633990610944.0,278531492.0,407564504.0,0.15182,0.66688,407564504.0,242.533,4.964273,0.161,30.04,40.95851,0.14820147,6.0,1777248000.0,BSE,EQUITY,14815899648.0,36.442,30186725376.0,159313100800.0,292827.0,292827.0,490707681280.0,906.2,1235.65,10.286639,1135.261,,,47703400448.0,161.977,117.646,0.128,0.299,0.72869,0.6328,0.6107,0.26455998,1197.0,1196.9,1192.25,1206.3,1197.0,40.07989,29.3956,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1204.0,1521.0,1200.0,1310.1,1300.0,1.2,strong_buy,10.0,0.58,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),11,5
1346225,2026-08-28 04:33:15,3IINFOLTD.BO,3153.0,,,,,,86400.0,2.0,23.76,23.02,24.65,,,1309996800.0,0.0,3.81,-0.276,19383.0,19383.0,87465.0,,,,,17.23485,0.0,0.0,4613190144.0,188373599.0,207403767.0,0.14395,0.0022200001,207403767.0,17.827,1.2941045,-0.152,1.79,,0.06363237,14.210196,1309996800.0,BSE,EQUITY,776000000.0,3.724,-47850000.0,615699968.0,64177.0,64177.0,4784804864.0,12.61,27.78,0.682812,21.0044,,,7007499776.0,16.298,34.765,-0.295,0.043,0.08748,-0.0068300003,0.00298,0.04895,24.07,23.76,23.02,24.65,24.07,12.888268,,3IINFOLTD.BO,3I INFOTECH LTD.,3i Infotech Limited,Information Technology Services,Technology,23.07,,,,,,none,,-4.15,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,15,11
1346226,2026-08-28 04:33:15,3MINDIA.BO,1273.0,,,,,,86400.0,2.0,33675.0,33525.0,34430.0,160.0,0.48,1784246400.0,0.312,,0.273,9752.0,9752.0,253.0,,,,,34001.81,0.0,0.0,379031322624.0,2649544.0,11265070.0,0.7648,0.09531,11265070.0,1569.586,21.799921,0.312,512.94,777.2,0.099895835,506.0,1784246400.0,BSE,EQUITY,8121399808.0,720.936,9959950336.0,1697500032.0,259.0,259.0,385455226880.0,28747.3,38300.0,7.249487,34765.715,,,53169999872.0,9.6,4719.962,0.312,0.19,0.40658,0.18732001,0.15554,0.10865,33525.65,33675.0,33525.0,34430.0,33525.65,66.70732,44.0258,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,34216.85,37500.0,37500.0,37500.0,37500.0,2.0,buy,1.0,2.06,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,18,12
1346227,2026-08-28 04:33:15,3PLAND.BO,1.0,,,,,,86400.0,2.0,32.99,31.89,33.0,,,1282089600.0,0.0,,-0.202,104.0,104.0,376.0,,,,,33.9758,0.0,0.0,572049024.0,3708360.0,18000000.0,0.80564004,0.0,18000000.0,58.143,0.54847527,0.243,1.26,,-0.2687264,0.2,1282089600.0,BSE,EQUITY,1971000.0,0.11,31175000.0,0.0,374.0,374.0,574019968.0,26.41,54.0,11.924466,32.0018,,,48138000.0,,2.672,0.238,0.154,0.99853,0.64762,0.59048,0.47117,32.9,32.99,31.89,33.0,32.9,25.309523,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,31.89,,,,,,none,,-3.07,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),14,11
1346228,2026-08-28 04:33:15,5PAISA.BO,609.0,,,,,,86400.0,2.0,375.45,369.6,376.5,,,,0.0,,0.662,3601.0,3601.0,5040.0,,,,,334.01974,0.0,0.0,6083730432.0,24585420.0,46879257.0,0.71242,0.123500004,46879257.0,207.533,1.7840536,0.002,13.02,,0.05331838,,,BSE,EQUITY,14177139712.0,318.604,,3785600000.0,8390.0,8390.0,17357043712.0,245.0,416.65,5.848106,368.256,,,2967976960.0,58.31,85.854,-0.293,0.134,1.0,0.0,0.19328,0.14894,375.35,375.45,369.6,376.5,375.35,28.43702,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,370.25,,,,,,none,,-1.36,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,17,16
1346229,2026-08-28 04:33:15,63MOONS.BO,,,,,,,86400.0,2.0,780.0,740.0,784.2,1.2,0.15,1758067200.0,0.3854,5.9,0.688,11641.0,11641.0,51699.0,,,,,683.7205,0.0,0.0,15862631424.0,21346189.0,46078537.0,0.58129,0.01465,46078537.0,770.436,0.9685425,,-14.11,,-0.15216917,1.2,1758067200.0,BSE,EQUITY,19559452672.0,424.392,-2947534336.0,54222000.0,25196.0,25196.0,34383802368.0,465.55,1004.9,10.80197,748.29,,,3183105024.0,0.149,69.053,,3.505,0.07594,-0.92599,-0.58952,-0.20482,779.75,780.0,740.0,784.2,779.75,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,746.2,,,,,,none,,-4.3,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,3,1
1346230,2026-08-28 04:33:15,7NR.BO,,,,,,,86400.0,2.0,6.37,6.37,6.63,,,1568851200.0,0.0,,0.541,19173.0,19173.0,158260.0,,,,,4.79245,0.0,0.0,223729088.0,25067486.0,28006800.0,0.28858,0.0,28006800.0,10.42,0.6362764,,0.49,,0.3569938,0.037128,1568851200.0,BSE,EQUITY,9406000.0,0.336,8703750.0,47450000.0,97384.0,97384.0,185685088.0,2.75,7.4,1.7616178,6.1398,,,105406000.0,16.259,3.698,,-0.424,0.31487,0.08257,0.51383,0.13133,6.5,6.37,6.37,6.63,6.5,13.530612,,7NR.BO,7NR Retail Limited,7NR Retail Limited,Apparel Retail,Consumer Cyclical,6.63,,,,,,none,,2.0,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Buy,Trading near its 52-week high (bullish momentum),18,6
