Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
RELIANCE.NS,,Oil & Gas Refining & Marketing,Energy,347362,9,10,7,1,9,86400,2,1223.0,1229.4,1222.45,1268.85,1223.0,1229.4,1222.45,1268.85,5.0,0.004,1724025600,0.0996,0.44,0.635,25.159235,19.821985,20471957,20471957,16242747,14335508,14335508,17104952623104,1184.95,1608.8,1.849308,1364.639,1450.7415,10.0,0.0081766145,19899279736832,0.07343,6178648529,13532399616,0.49667,0.27766,13532399616,605.573,2.0872793,-0.048,50.24,71.85,0.05718696,5.0,1724025600,NSI,EQUITY,RELIANCE.NS,RELIANCE INDUSTRIES LTD,Reliance Industries Limited,1264.0,1950.0,1300.0,1609.0834,1628.75,1.89189,buy,36,2147900063744,158.729,1562509967360,3575249895424,0.553,1.081,9249379844096,37.464,683.526,0.03875,0.08479,-416127483904,1797530058752,-0.048,-0.002,0.34339002,0.16893,0.11306
TCS.NS,,Information Technology Services,Technology,612724,1,6,1,8,3,86400,2,4072.85,4071.0,4054.0,4254.95,4072.85,4071.0,4054.0,4254.95,40.0,0.0094,1729209600,0.42810002,1.28,0.518,32.295193,27.26462,3096553,3096553,2213989,2061181,2061181,15275396169728,3433.0,4592.25,6.142295,4170.501,4089.015,57.0,0.013995114,14979053912064,0.19076,1002644413,3618089984,0.71783996,0.16341999,3618089984,280.521,15.050389,0.05,130.73,154.68,0.22779202,10.0,1729209600,NSI,EQUITY,TCS.NS,TATA CONSULTANCY SERV LT,Tata Consultancy Services Limited,4221.95,5710.0,3050.0,4494.2666,4500.0,2.27273,buy,45,477630005248,132.012,651870011392,90469998592,2.362,2.618,2486920019968,8.836,685.788,0.24511999,0.46772,306369986560,443359985664,0.062,0.077,0.39264,0.26212,0.24067
HDFCBANK.NS,,Banks - Regional,Financial Services,206758,,,,,,86400,2,1741.2,1743.55,1729.55,1754.3,1741.2,1743.55,1729.55,1754.3,19.5,0.0112,1715299200,0.2152,0.67,0.833,19.72263,15.666368,12386806,12386806,18783642,16086818,16086818,13314731016192,1363.55,1794.0,4.822324,1716.31,1594.7216,,,17448855142400,0.25056,7578068585,7642919936,0.01671,0.51735,7642919936,632.437,2.7545826,0.398,88.33,96.36,0.13935125,19.5,1715299200,NSI,EQUITY,HDFCBANK.NS,HDFC BANK LTD,HDFC Bank Limited,1742.1,2550.0,1545.0,1936.4525,1950.0,1.475,strong_buy,40,2663853850624,349.683,,6660388552704,,,2761061040128,,363.255,0.01712,0.1153,,-1467762343936,0.39,0.63,,,0.32936
BHARTIARTL.NS,,Telecom Services,Communication Services,24893,6,6,6,5,6,86400,2,1525.15,1533.0,1520.2,1575.0,1525.15,1533.0,1520.2,1575.0,8.0,0.0050999997,1722988800,0.3868,0.8,0.291,75.73154,32.770622,7640321,7640321,5952382,5643925,5643925,9377918484480,960.0,1779.0,6.031657,1647.685,1432.301,8.0,0.0052453857,11442569871360,0.0789,2563438641,5690549760,0.55315,0.31398,5979290112,150.527,10.419394,1.68,20.71,,0.6125983,8.0,1722988800,NSI,EQUITY,BHARTIARTL.NS,BHARTI AIRTEL LIMITED,Bharti Airtel Limited,1568.4,2070.0,1120.0,1776.5278,1836.0,1.63889,buy,36,125100998656,21.621,722990989312,2255408070656,0.118,0.359,1554783010816,204.474,270.184,0.0544,0.12929,39372623872,856934973440,1.597,0.12,0.63526,0.46501,0.26152
ICICIBANK.NS,,Banks - Regional,Financial Services,187765,2,1,7,1,1,86400,2,1250.55,1258.0,1256.0,1281.4,1250.55,1258.0,1256.0,1281.4,10.0,0.0078,1723420800,0.1512,0.99,0.829,19.340193,17.381006,11604338,11604338,13765584,10321540,10321540,9017414909952,921.7,1362.35,5.5034266,1271.675,1177.646,,,9716361068544,0.28909,7019272418,7055880192,0.02172,0.5453,7055880192,397.441,3.2155716,0.188,66.08,37.94,0.37513447,10.0,1723420800,NSI,EQUITY,ICICIBANK.NS,ICICI BANK LTD.,ICICI Bank Limited,1278.0,1650.0,1170.0,1465.225,1465.0,1.325,strong_buy,40,1643846303744,233.261,,2197605449728,,,1638509182976,,233.246,0.02158,0.18731001,,-23252623360,0.182,0.274,,,0.37491
INFY.NS,,Information Technology Services,Technology,317788,7,5,4,1,3,86400,2,1834.05,1854.1,1834.0,1914.05,1834.05,1854.1,1834.0,1914.05,41.0,0.0216,1730160000,0.5924,2.14,0.626,29.037811,26.1795,6301486,6301486,5838789,4829076,4829076,7825085431808,1358.35,1991.45,415.43243,1875.8,1683.1365,0.49,0.00026716827,7876559503360,0.17159,3509357129,4142010112,0.15784,0.50418,4142010112,2.605,725.2207,0.035,65.06,72.32,0.32339644,21.0,1730160000,NSI,EQUITY,INFY.NS,INFOSYS LIMITED,Infosys Limited,1889.2,2330.0,1530.0,2029.0,2110.0,2.09302,buy,43,3488000000,0.842,4337999872,1051000000,1.891,2.193,18836000768,9.697,4.55,0.15253,0.31404,2286749952,3671000064,0.042,0.037,0.29518,0.23030001,0.21945
SBIN.NS,,Banks - Regional,Financial Services,232296,6,8,1,4,5,86400,2,780.75,786.0,784.05,819.95,780.75,786.0,784.05,819.95,13.7,0.0168,1716336000,0.1709,1.39,0.76,10.153952,9.780211,20665405,20665405,14919727,15042714,15042714,7269548818432,560.35,912.0,2.163378,805.916,807.1045,13.7,0.01754723,9977454395392,0.21295,3749854196,8924619776,0.58239,0.27122998,8924619776,518.846,1.5699263,0.229,80.22,82.67,0.45632195,13.7,1716336000,NSI,EQUITY,SBIN.NS,STATE BANK OF INDIA,State Bank of India,814.55,1102.0,690.0,957.87805,990.0,1.85366,buy,41,3549721001984,397.745,,6066625052672,,,3360276873216,,376.517,0.01121,0.16746001,,-4326515802112,0.229,0.05,,,0.32476002
ITC.NS,,Tobacco,Consumer Defensive,37312,3,6,8,5,7,86400,2,457.15,456.2,455.5,476.5,457.15,456.2,455.5,476.5,15.0,0.031600002,1717459200,0.83739996,4.03,0.241,28.867235,24.955551,19464568,19464568,11511997,10913482,10913482,5930119331840,399.35,528.5,7.892591,491.933,458.87424,7.5,0.016405994,5756819603456,0.27337998,9137953176,12510799872,0.28083,0.46502,12677499904,60.148,7.8805614,0.019,16.42,18.95,0.08417082,7.5,1717459200,NSI,EQUITY,ITC.NS,ITC LTD,ITC Limited,474.0,595.0,420.0,541.2,540.0,1.6,buy,35,190998691840,15.263,264712994816,3043399936,1.667,3.052,751352676352,0.402,60.164,0.17,0.28645,96529309696,161626603520,0.018,0.167,0.58748,0.35232,0.301
HINDUNILVR.NS,,Household & Personal Products,Consumer Defensive,19427,4,4,4,8,3,86400,2,2382.8,2390.95,2377.85,2452.1,2382.8,2390.95,2377.85,2452.1,43.0,0.0176,1730851200,0.96089995,1.43,0.147,55.745945,47.874718,1696471,1696471,1710285,1500136,1500136,5733365579776,2172.05,3035.0,9.186614,2686.203,2537.8604,43.0,0.018045995,5633629749248,0.16452,873352575,2349590016,0.62259,0.18641001,2349740032,216.156,11.288143,-0.024,43.77,,-0.027810931,10.0,1730851200,NSI,EQUITY,HINDUNILVR.NS,HINDUSTAN UNILEVER LTD.,Hindustan Unilever Limited,2440.0,3400.0,2110.0,2878.282,2900.0,2.20513,buy,39,128999997440,54.916,142339997696,16510000128,1.157,1.644,624099983360,3.238,265.67,0.10564999,0.20233999,74808745984,117009997824,-0.024,0.019,0.51583,0.22806999,0.21694
LICI.NS,,Insurance - Life,Financial Services,98661,,,,,,86400,2,881.95,884.0,879.0,895.0,881.95,884.0,879.0,895.0,13.0,0.0143,1721347200,0.1523,,0.522,13.587205,12.551901,947168,947168,1167859,1260507,1260507,5641900392448,667.15,1222.0,0.65032244,950.483,1001.3137,,,5310828249088,0.05431,221374920,6325000192,0.965,0.0108,6327150080,130.825,6.818269,0.6,65.65,60.52,0.31262445,6.0,1721347200,NSI,EQUITY,LICI.NS,LIFE INSURA CORP OF INDIA,Life Insurance Corporation of India,892.0,1385.0,870.0,1162.3889,1196.5,1.83333,buy,18,437919514624,69.236,515563913216,11200000,,,8675542958080,0.001,1254.09,,,,,0.095,0.101,0.10604999,0.05943,0.06021
HDFC.NS,,,,,,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,HDFC.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH.NS,,Information Technology Services,Technology,,1,2,1,1,1,86400,2,1836.35,1846.35,1836.5,1902.0,1836.35,1846.35,1836.5,1902.0,48.0,0.0253,1729555200,0.871,2.78,0.628,30.558954,27.055693,2765950,2765950,2630179,2194111,2194111,5138712887296,1235.0,1902.0,376.3522,1820.004,1607.819,0.645,0.00035124022,5139690684416,0.14677,1009674174,2708720128,0.61320996,0.25389,2708720128,3.035,625.0741,0.091,62.08,70.24,0.45010126,12.0,1729555200,NSI,EQUITY,HCLTECH.NS,HCL TECHNOLOGIES LTD,HCL Technologies Limited,1897.1,2300.0,1449.0,1872.186,1900.0,2.62791,hold,43,3228000000,1.192,2814000128,690000000,2.435,2.736,13653999616,8.393,5.039,0.13455,0.24864,1906249984,2520999936,0.098,0.068,0.35294,0.20608999,0.18577999
LT.NS,,Engineering & Construction,Industrials,54303,5,6,8,1,7,86400,2,3483.5,3500.0,3473.1,3613.5,3483.5,3500.0,3473.1,3613.5,28.0,0.0078,1718841600,0.28530002,1.2,0.717,36.77821,25.75124,2534018,2534018,2172561,1500883,1500883,4957343842304,3035.0,3919.9,2.042578,3577.256,3591.306,28.0,0.008037893,5830373539840,0.05573,1139546784,1375129984,0.16354999,0.48148,1383590016,648.865,5.5558553,0.054,98.02,104.42,0.17983139,28.0,1718841600,NSI,EQUITY,LT.NS,LARSEN & TOUBRO LTD.,Larsen & Toubro Limited,3605.0,4550.0,2946.0,4037.182,4100.0,1.57576,buy,33,554390978560,403.144,282901610496,1261834862592,0.546,1.173,2427003600896,119.062,1765.484,0.045679998,0.16102,175528574976,143537602560,0.077,0.201,0.36333,0.116560005,0.10278
SUNPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,43000,7,4,3,5,4,86400,2,1780.0,1785.0,1768.05,1814.95,1780.0,1785.0,1768.05,1814.95,13.5,0.0075,1720742400,0.2928,0.95,0.547,39.13307,32.64275,1420813,1420813,1863552,1715841,1715841,4332230279168,1184.5,1960.35,8.611459,1857.167,1663.9015,,,4124782362624,0.21972999,1035114634,2399330048,0.55097,0.26308,2399330048,288.721,6.253788,0.28,46.14,32.68,0.5017775,5.0,1720742400,NSI,EQUITY,SUNPHARMA.NS,SUN PHARMACEUTICAL IND L,Sun Pharmaceutical Industries Limited,1805.6,2450.0,1600.0,2043.3243,2094.0,1.75676,buy,37,201221898240,84.059,138017406976,25719500800,1.916,2.672,503077404672,3.707,209.894,0.08541001,0.16771,77989175296,127154700288,0.283,0.09,0.77605003,0.27435,0.23963
BAJFINANCE.NS,,Credit Services,Financial Services,,8,5,4,8,5,86400,2,6465.65,6470.0,6456.05,6722.4,6465.65,6470.0,6456.05,6722.4,36.0,0.0054,1718928000,0.14479999,0.24,1.048,27.027027,19.659513,969855,969855,1199435,835764,835764,4157179953152,6187.8,7830.0,12.146216,7092.091,6951.3076,36.0,0.005567886,6613075755008,0.44922,258677249,618489984,0.54955,0.25139,618627968,1403.263,4.788839,0.126,248.64,,-0.047978878,36.0,1718928000,NSI,EQUITY,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Bajaj Finance Limited,6720.0,10000.0,5700.0,8059.2583,8150.0,1.93103,buy,31,124034998272,200.516,,2581427650560,5.378,5.378,342261301248,290.321,554.982,0.04145,0.20686,,-729231917056,0.104,0.163,0.93649,,0.59731996
TATAMTRDVR.NS,,Auto Manufacturers,Consumer Cyclical,91496,,,,,,86400,2,768.65,745.8,740.6,774.45,768.65,745.8,740.6,774.45,3.1,0.004,1718064000,0.0591,2.02,1.678,8.635382,17.781937,11048804,11048804,557612,,,3725041074176,458.0,804.3,0.83946526,768.65,702.9995,,,3581168058368,0.07609,2262900518,508503008,0.09694,0.17828,4901369856,221.588,3.4297886,0.738,88.01,42.74,0.6782751,3.1,1718064000,NSI,EQUITY,TATAMTRDVR.NS,TATA MOTORS DVR  A  ORD,Tata Motors Limited,760.0,203.0,203.0,203.0,203.0,3.0,hold,1,592166387712,154.522,511051988992,1120443695104,,,4437397471232,117.15,1157.912,,,,,,0.057,0.44472998,0.11517,0.097270004
NTPC.NS,,Utilities - Regulated Electric,Utilities,20074,3,8,3,4,5,86400,2,356.15,357.05,355.7,367.1,356.15,357.05,355.7,367.1,11.25,0.0308,1730332800,0.44419998,3.82,0.463,18.51269,14.204396,15949254,15949254,15670547,16143294,16143294,3538793791488,253.65,448.45,1.9268252,410.0,378.98676,10.25,0.02878001,5931449450496,0.120179996,4494113853,9696669696,0.52671003,0.36206,9703300096,173.535,2.1015933,0.143,19.7,24.09,0.4393462,2.5,1730332800,NSI,EQUITY,NTPC.NS,NTPC LTD,NTPC Limited,364.7,500.0,280.0,446.2,460.0,1.76923,buy,25,78724300800,8.119,502551609344,2420094795776,0.463,0.926,1836593053696,139.959,189.407,0.04476,0.13656001,-149665693696,470758195200,0.143,-0.006,0.42235002,0.27363002,0.16645001
AXISBANK.NS,,Banks - Regional,Financial Services,104633,1,1,7,10,2,86400,2,1139.15,1136.65,1127.55,1147.9,1139.15,1136.65,1127.55,1147.9,1.0,0.00090000004,1720742400,0.0111,1.03,0.944,12.716338,10.874287,16687505,16687505,8836285,9731401,9731401,3534978809856,995.7,1339.65,5.294769,1184.196,1160.087,1.0,0.0008778475,4897456521216,0.41832,2739610087,3094350080,0.02031,0.68367,3095970048,557.714,2.047286,0.193,89.79,,0.13277149,1.0,1720742400,NSI,EQUITY,AXISBANK.NS,AXIS BANK LIMITED,Axis Bank Limited,1141.8,1590.0,1107.0,1357.1163,1360.0,1.52381,buy,43,892193079296,288.587,,2252174524416,,,667636072448,,216.263,0.01918,0.17764999,,-974622818304,0.188,0.102,,,0.47516
MARUTI.NS,,Auto Manufacturers,Consumer Cyclical,18228,3,6,5,8,5,86400,2,10861.5,10905.0,10827.25,11106.65,10861.5,10905.0,10827.25,11106.65,125.0,0.0113,1722556800,0.28030002,0.83,0.652,24.828533,19.789148,493678,493678,581306,497105,497105,3480457052160,9737.65,13680.0,2.396801,12030.806,12268.358,,,3443540623360,0.09656,131416090,314403008,0.5819,0.30122998,314403008,2834.796,3.9050605,-0.176,445.86,521.85,0.05210805,125.0,1722556800,NSI,EQUITY,MARUTI.NS,MARUTI SUZUKI INDIA LTD.,Maruti Suzuki India Limited,11070.05,16600.0,10800.0,13342.279,13407.0,1.80952,buy,43,36439998464,115.903,199318994944,1584000000,0.348,0.866,1452125978624,0.178,4618.617,0.086339995,0.18101,24424624128,138483007488,-0.208,0.01,0.2915,0.13726,0.09648
KOTAKBANK.NS,,Banks - Regional,Financial Services,116000,8,2,4,1,1,86400,2,1737.1,1734.0,1732.9,1772.2,1737.1,1734.0,1732.9,1772.2,2.0,0.0011,1721347200,0.0182,0.06,0.562,16.054312,16.94339,3553726,3553726,4374351,3130566,3130566,3502740340736,1543.85,1942.0,4.6759715,1803.803,1765.5568,,,3811806806016,0.29495,1437265962,1988160000,0.28878,0.45459998,2027680000,740.965,2.37771,0.131,109.74,,0.0100057125,2.0,1721347200,NSI,EQUITY,KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Limited,1761.8,2300.0,1579.0,1993.825,2007.5,2.23077,buy,40,461008404480,231.873,,770709520384,,,749093584896,,376.837,0.0298,0.16479999,,-509083713536,0.13,0.211,,,0.35261002
M&M.NS,,Auto Manufacturers,Consumer Cyclical,260000,3,4,7,1,4,86400,2,2936.25,2944.0,2896.7,3063.5,2936.25,2944.0,2896.7,3063.5,21.1,0.0069999998,1720137600,0.2086,0.94,1.071,29.686884,23.765156,4827125,4827125,3484075,3469450,3469450,3602662817792,1542.15,3222.1,2.4438667,2955.971,2571.9292,,,4363463163904,0.08049,839108798,1198690048,0.22971001,0.54358,1241340032,632.146,4.75444,0.351,101.24,,0.9398339,21.1,1720137600,NSI,EQUITY,M&M.NS,MAHINDRA & MAHINDRA LTD,Mahindra & Mahindra Limited,3005.5,3700.0,2700.0,3383.4055,3420.0,1.40541,strong_buy,37,302525415424,271.257,268166807552,1192247558144,0.451,1.312,1474164948992,145.663,1322.415,0.06309,0.17017001,5433699840,-29359599616,0.349,0.102,0.40423,0.18191,0.16823
ONGC.NS,,Oil & Gas Integrated,Energy,25847,10,7,1,8,7,86400,2,242.15,244.8,243.5,246.95,242.15,244.8,243.5,246.95,18.25,0.0743,1731974400,0.375,4.94,0.653,7.5153093,5.710056,9637581,9637581,15803900,14836881,14836881,3087834546176,188.4,345.0,0.511126,275.749,285.105,12.5,0.051620897,4841102376960,0.06802,3871613464,12580299776,0.69206,0.21445,12582899712,280.175,0.87605965,-0.252,32.66,35.73,0.30050302,6.0,1731974400,NSI,EQUITY,ONGC.NS,OIL AND NATURAL GAS CORP.,Oil and Natural Gas Corporation Limited,245.45,430.0,215.0,312.3793,310.0,2.0,buy,29,433821712384,34.503,833407090688,1914893238272,0.394,0.892,6041239552000,50.462,480.218,0.0482,0.12048,-91077468160,833539145728,-0.252,0.078,0.18372999,0.13795,0.07767
TATAMOTORS.NS,,Auto Manufacturers,Consumer Cyclical,91496,5,6,8,5,7,86400,2,773.85,775.0,775.0,794.0,773.85,775.0,775.0,794.0,3.0,0.0038,1718064000,0.033299997,1.11,1.618,8.820263,10.798566,14535112,14535112,13787295,16290590,16290590,3315053363200,673.7,1179.0,0.7533172,886.404,975.35425,,,3357486612480,0.07576,1874246759,3680989952,0.44142,0.24958,4175130112,293.845,2.7021048,-0.112,90.02,,0.17411315,3.0,1718064000,NSI,EQUITY,TATAMOTORS.NS,TATA MOTORS LIMITED,Tata Motors Limited,794.0,1300.0,767.0,982.4194,968.0,2.12903,buy,31,535179984896,155.607,485882986496,1065489989632,0.491,0.939,4400607657984,95.362,1279.507,0.061079998,0.39181,118380339200,602283573248,,-0.035,0.45356,0.110410005,0.07129
ULTRACEMCO.NS,,Building Materials,Basic Materials,23670,8,10,7,8,10,86400,2,10954.8,10999.0,10931.65,11409.9,10954.8,10999.0,10931.65,11409.9,70.0,0.0062,1722297600,0.3082,0.42,0.555,49.673203,33.96372,328426,328426,291832,252256,252256,3260438282240,8556.2,12138.0,4.601032,11275.15,10736.201,,,3396515135488,0.09246001,109112879,288204992,0.61799,0.21771,288504992,2128.964,5.308286,-0.36,227.51,137.04,0.3294804,70.0,1722297600,NSI,EQUITY,ULTRACEMCO.NS,ULTRATECH CEMENT LIMITED,UltraTech Cement Limited,11301.15,13750.0,6900.0,11847.308,12063.0,1.89744,buy,39,65976201216,228.894,122346799104,169638494208,0.386,0.838,708631986176,27.025,2458.684,0.05631,0.11017,-11564749824,103667097600,-0.36,-0.024,0.57730997,0.17265,0.071279995
ADANIENT.NS,,Thermal Coal,Energy,8676,7,8,1,10,7,86400,2,2183.65,2101.0,2025.0,2289.7,2183.65,2101.0,2025.0,2289.7,1.3,0.00059999997,1718323200,0.027999999,0.65,0.879,47.882755,31.600649,20939196,20939196,1906332,5810021,5810021,2575623520256,2025.0,3743.9,2.5174522,2951.192,3082.678,,,3412962836480,0.0541,270065271,1154179968,0.78564,0.14632,1183869952,334.151,6.67333,6.645,46.57,,0.0011458397,1.3,1718323200,NSI,EQUITY,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2229.9,4710.0,3800.0,4255.0,4255.0,,none,2,66934398976,56.952,130348900352,804272472064,0.26,0.695,1023107203072,168.936,882.541,0.03809,0.1364,-170900307968,78020796416,6.41,0.004,0.48720002,0.1274,0.117589995
POWERGRID.NS,,Utilities - Regulated Electric,Utilities,8316,5,10,5,4,8,86400,2,325.9,325.8,324.0,337.6,325.9,325.8,324.0,337.6,15.75,0.0467,1731542400,0.6709,5.16,0.389,20.023836,18.155823,31523269,31523269,14594546,17477762,17477762,3125465317376,208.25,366.25,6.8223963,329.677,316.786,11.75,0.036054004,4304845668352,0.34296,4312979825,9300599808,0.51358,0.34958,9301980160,99.026,3.3930483,0.003,16.78,21.27,0.60109293,4.5,1731542400,NSI,EQUITY,POWERGRID.NS,POWER GRID CORP. LTD.,Power Grid Corporation of India Limited,336.0,426.0,232.0,337.45456,353.5,2.5,buy,22,89554296832,9.633,399302688768,1261904592896,0.567,0.812,458118397952,137.073,49.261,0.06717,0.17559999,72756363264,352457883648,0.005,0.001,0.97975,0.87161005,0.56831
TITAN.NS,,Luxury Goods,Consumer Cyclical,8680,4,7,7,5,7,86400,2,3178.45,3174.85,3152.15,3317.0,3178.45,3174.85,3152.15,3317.0,11.0,0.0033000002,1719446400,0.3007,0.3,0.517,89.89927,59.584305,2207527,2207527,1174854,1253566,1253566,2929022468096,3055.65,3886.95,5.378498,3444.581,3489.5874,11.0,0.0034608063,3117858422784,0.05962,355812594,887044992,0.58638,0.20392999,888201984,109.807,30.070942,-0.231,36.73,56.18,-0.025979161,11.0,1719446400,NSI,EQUITY,TITAN.NS,TITAN COMPANY LIMITED,Titan Company Limited,3302.0,5000.0,2758.0,3678.5757,3600.0,2.33333,buy,33,32280000512,36.407,48919998464,216480006144,0.186,1.312,544580009984,222.35,613.971,0.0801,0.29215,-32992499712,24259999744,-0.231,0.16,0.21975,0.089829996,0.07328
BAJAJ-AUTO.NS,,Auto Manufacturers,Consumer Cyclical,6192,9,4,8,1,6,86400,2,9505.0,9545.0,9444.1,9602.9,9505.0,9545.0,9444.1,9602.9,80.0,0.0084,1718323200,0.305,2.47,1.047,36.049343,25.074152,619823,619823,607477,375779,375779,2644014530560,5912.0,12774.0,5.266348,10849.095,9724.631,,,2617166004224,0.14682001,108649717,279257984,0.58757,0.1546,279329984,1111.31,8.519674,-0.314,262.64,171.22,0.59884834,80.0,1718323200,NSI,EQUITY,BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Bajaj Auto Limited,9468.0,14000.0,7225.0,11085.269,11446.0,3.0,hold,41,77129703424,276.688,111616999424,51185500160,0.995,1.525,502058483712,16.523,1787.351,0.16375,0.24445,48749400064,27088900096,-0.304,0.218,0.31237,0.22232,0.21651
ADANIPORTS.NS,,Marine Shipping,Industrials,3129,3,8,1,1,4,86400,2,1114.65,1072.6,1054.0,1155.9,1114.65,1072.6,1054.0,1155.9,6.0,0.0053,1718323200,0.1263,0.5,0.584,23.947811,19.65818,27086168,27086168,3106274,10599736,10599736,2459855224832,795.55,1621.4,8.835707,1374.197,1394.9382,,,2905767149568,0.35222,844842535,2160140032,0.59598,0.21439,2161560064,264.719,4.298898,0.399,47.52,33.42,0.4288857,6.0,1718323200,NSI,EQUITY,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1138.0,2000.0,1616.0,1741.4,1738.0,1.4,strong_buy,15,73401196544,33.984,166432702464,504850186240,0.716,1.136,278399385600,85.449,128.887,0.06685,0.17819999,41418551296,154786299904,0.764,0.063,0.66535,0.59782004,0.46587002
COALINDIA.NS,,Thermal Coal,Energy,228861,9,7,1,4,5,86400,2,406.0,407.4,406.4,415.75,406.0,407.4,406.4,415.75,41.25,0.0996,1730764800,0.4356,8.96,0.244,7.0725875,6.6557703,8155453,8155453,8656765,8206771,8206771,2551986520064,332.8,543.55,1.9236717,466.205,473.4975,26.0,0.06403941,2266888142848,0.27193,2270666927,6162729984,0.63137,0.25463,6162729984,156.171,2.6515806,-0.075,58.55,25.43,0.24414062,15.75,1730764800,NSI,EQUITY,COALINDIA.NS,COAL INDIA LTD,Coal India Limited,414.1,614.0,180.0,523.9583,543.5,1.92,buy,24,370303696896,60.117,472389713920,78161600512,1.032,1.809,1326622703616,8.053,215.284,0.10689,0.43018,115140083712,250836598784,-0.074,-0.09,0.8557,0.35608003,0.24639
WIPRO.NS,,Information Technology Services,Technology,234000,1,3,9,4,3,86400,2,557.15,561.95,557.9,573.6,557.15,561.95,557.9,573.6,1.0,0.0017,1706054400,0.0446,0.51,0.708,25.497547,22.605093,7366616,7366616,7863845,6449402,6449402,2986216521728,393.1,583.2,3.3674526,547.912,509.136,,,2670128005120,0.13239999,1509992497,5226140160,0.72883004,0.12321,5226610176,156.608,3.6486003,0.213,22.41,25.28,0.4435606,1.0,1706054400,NSI,EQUITY,WIPRO.NS,WIPRO LTD,Wipro Limited,571.4,670.0,425.0,530.2683,530.0,3.53659,underperform,41,511609012224,97.908,166265995264,192822001664,2.564,2.693,886787997696,23.511,169.791,0.076469995,0.15557,122917126144,182718005248,0.214,-0.01,0.30152,0.18749,0.16835
ASIANPAINT.NS,,Specialty Chemicals,Basic Materials,9482,8,1,6,1,1,86400,2,2428.15,2430.0,2422.95,2493.95,2428.15,2430.0,2422.95,2493.95,32.4,0.013099999,1731974400,0.69879997,0.67,0.366,51.765877,46.391197,3805854,3805854,1275328,2555476,2555476,2374267043840,2422.95,3422.95,6.8269105,3005.706,2955.695,32.4,0.013343493,2372115103744,0.13137999,413957533,958702016,0.579,0.20257999,961339008,188.116,13.128867,-0.424,47.71,28.24,-0.2117086,4.25,1731974400,NSI,EQUITY,ASIANPAINT.NS,ASIAN PAINTS LIMITED,Asian Paints Limited,2469.75,3750.0,2080.0,2694.6758,2550.0,3.13514,hold,37,28315600896,29.553,63243300864,25160200192,0.854,1.829,347780612096,13.467,362.746,0.12689,0.25827,21506299904,46734200832,-0.424,-0.056,0.42124,0.18185,0.124639995
HAL.NS,,Aerospace & Defense,Industrials,22655,,,,,,86400,2,3983.45,3992.0,3988.1,4127.1,3983.45,3992.0,3988.1,4127.1,35.0,0.0086,1724198400,0.2393,2.56,0.83,32.23931,30.192976,1404647,1404647,1593026,1913239,1913239,2747929460736,2240.3,5674.75,8.918017,4321.543,4339.5674,,,2469545639936,0.26755,182675891,668774976,0.71639,0.13395001,668832000,435.695,9.430679,0.765,127.45,128.03,0.8351784,13.0,1724198400,NSI,EQUITY,HAL.NS,HINDUSTAN AERONAUTICS LTD,Hindustan Aeronautics Limited,4108.9,5902.0,3800.0,5124.4165,5346.0,1.61538,buy,12,264308703232,395.213,89905397760,501200000,,,308132315136,0.172,460.793,,,,,0.765,0.11,0.60133,0.29178,0.13498999
