Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
HDFC.NS,,,,,,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,HDFC.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH.NS,,Information Technology Services,Technology,,1,2,1,1,1,86400,2,1864.75,1872.0,1846.35,1897.0,1864.75,1872.0,1846.35,1897.0,48.0,0.025799999,1729555200,0.871,2.78,0.628,30.037043,26.603191,2462563,2462563,2593040,2018404,2018404,5051762868224,1235.0,1897.0,369.9841,1812.23,1602.5165,0.645,0.00034589085,5032831877120,0.14677,1009674174,2708720128,0.61322,0.25215998,2708720128,3.035,614.4975,0.091,62.09,70.24,0.40255773,12.0,1729555200,NSI,EQUITY,HCLTECH.NS,HCL TECHNOLOGIES LTD,HCL Technologies Limited,1865.0,2300.0,1449.0,1864.0,1900.0,2.61905,hold,42,3228000000,1.192,2814000128,690000000,2.435,2.736,13653999616,8.393,5.039,0.13455,0.24864,1906249984,2520999936,0.098,0.068,0.35294,0.20608999,0.18577999
LT.NS,,Engineering & Construction,Industrials,54303,5,6,8,1,7,86400,2,3547.95,3558.0,3500.15,3565.75,3547.95,3558.0,3500.15,3565.75,28.0,0.007900001,1718841600,0.28530002,1.2,0.717,36.06039,25.247356,1291765,1291765,2159571,1311416,1311416,4861084565504,3031.05,3919.9,2.002916,3584.335,3585.2546,28.0,0.007891881,5724141780992,0.05573,1139546784,1375129984,0.14220001,0.48855,1383590016,648.865,5.4479747,0.054,98.03,104.42,0.14162457,28.0,1718841600,NSI,EQUITY,LT.NS,LARSEN & TOUBRO LTD.,Larsen & Toubro Limited,3535.0,4550.0,2946.0,4036.2122,4100.0,1.57576,buy,33,554390978560,403.144,282901610496,1261834862592,0.546,1.173,2427003600896,119.062,1765.484,0.045679998,0.16102,175528574976,143537602560,0.077,0.201,0.36333,0.116560005,0.10278
SUNPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,43000,7,4,3,5,4,86400,2,1779.0,1779.7,1763.15,1796.0,1779.0,1779.7,1763.15,1796.0,13.5,0.0076,1720742400,0.2928,0.95,0.547,38.353195,31.999151,1473358,1473358,1870444,1923665,1923665,4246814064640,1184.5,1960.35,8.441671,1865.204,1656.4077,,,4059909586944,0.21972999,1035114634,2399330048,0.55695,0.26268998,2413989888,288.721,6.1304855,0.28,46.15,32.68,0.4883839,5.0,1720742400,NSI,EQUITY,SUNPHARMA.NS,SUN PHARMACEUTICAL IND L,Sun Pharmaceutical Industries Limited,1770.0,2450.0,1600.0,2043.3243,2094.0,1.75676,buy,37,201221898240,84.059,138017406976,25719500800,1.916,2.672,503077404672,3.707,209.894,0.08541001,0.16771,77989175296,127154700288,0.283,0.09,0.77605003,0.27435,0.23963
BAJFINANCE.NS,,Credit Services,Financial Services,,8,5,4,8,5,86400,2,6566.0,6572.3,6530.0,6639.45,6566.0,6572.3,6530.0,6639.45,36.0,0.0055,1718928000,0.14479999,0.24,1.048,26.46952,19.201797,527703,527703,1180298,677942,677942,4065805205504,6187.8,7830.0,11.879243,7188.521,6952.8745,36.0,0.00548279,6529691418624,0.44922,258677249,618489984,0.54955,0.24743,618844032,1403.263,4.681945,0.126,248.21,,-0.073486984,36.0,1718928000,NSI,EQUITY,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Bajaj Finance Limited,6570.0,10000.0,5700.0,8042.161,8150.0,,none,31,124034998272,200.516,,2581427650560,5.378,5.378,342261301248,290.321,554.982,0.04145,0.20686,,-729231917056,0.104,0.163,0.93649,,0.59731996
TATAMTRDVR.NS,,Auto Manufacturers,Consumer Cyclical,91496,,,,,,86400,2,768.65,745.8,740.6,774.45,768.65,745.8,740.6,774.45,3.1,0.004,1718064000,0.0591,2.02,1.678,8.635382,17.781937,11048804,11048804,1254483,,,3725041074176,455.15,804.3,0.83946526,768.65,699.04126,,,3581168058368,0.07609,2262900518,508503008,0.09694,0.17828,4901369856,221.588,3.4297886,0.738,88.01,42.74,0.6786417,3.1,1718064000,NSI,EQUITY,TATAMTRDVR.NS,TATA MOTORS DVR  A  ORD,Tata Motors Limited,760.0,203.0,203.0,203.0,203.0,3.0,hold,1,592166387712,154.522,511051988992,1120443695104,,,4437397471232,117.15,1157.912,,,,,,0.057,0.44472998,0.11517,0.097270004
NTPC.NS,,Utilities - Regulated Electric,Utilities,20074,3,8,3,4,5,86400,2,381.35,380.05,371.35,385.2,381.35,380.05,371.35,385.2,11.25,0.030199999,1730332800,0.44419998,3.82,0.463,18.947237,14.545193,15086601,15086601,15133311,10598597,10598597,3621221302272,247.3,448.45,1.9717059,413.653,377.923,10.25,0.026878195,5999810838528,0.120179996,4494113853,9696669696,0.52671003,0.36158,10006500352,173.535,2.1520154,0.143,19.71,24.09,0.48376822,2.5,1730332800,NSI,EQUITY,NTPC.NS,NTPC LTD,NTPC Limited,373.45,500.0,280.0,446.2,460.0,1.8,buy,25,78724300800,8.119,502551609344,2420094795776,0.463,0.926,1836593053696,139.959,189.407,0.04476,0.13656001,-149665693696,470758195200,0.143,-0.006,0.42235002,0.27363002,0.16645001
AXISBANK.NS,,Banks - Regional,Financial Services,104633,1,1,7,10,2,86400,2,1139.15,1137.55,1131.6,1150.75,1139.15,1137.55,1131.6,1150.75,1.0,0.00090000004,1720742400,0.0111,1.03,0.944,12.6991205,10.857142,5975873,5975873,8384007,7212479,7212479,3527513210880,980.35,1339.65,5.283587,1188.673,1158.4513,1.0,0.0008778475,4892200534016,0.41832,2739610087,3094309888,0.02031,0.67272,3094309888,557.714,2.0440586,0.193,89.77,,0.15373719,1.0,1720742400,NSI,EQUITY,AXISBANK.NS,AXIS BANK LIMITED,Axis Bank Limited,1140.0,1550.0,1107.0,1356.5116,1360.0,1.52381,buy,43,892193079296,288.587,,2252174524416,,,667636072448,,216.263,0.01918,0.17764999,,-974622818304,0.188,0.102,,,0.47516
MARUTI.NS,,Auto Manufacturers,Consumer Cyclical,18228,3,6,5,8,5,86400,2,11049.6,11055.0,10892.1,11117.7,11049.6,11055.0,10892.1,11117.7,125.0,0.0114,1722556800,0.28030002,0.83,0.652,24.661694,19.651321,431348,431348,568205,398699,398699,3456216596480,9737.65,13680.0,2.3801079,12127.998,12266.578,,,3425446920192,0.09656,131416090,314403008,0.5819,0.29969,314403008,2834.796,3.877863,-0.176,445.75,521.85,0.041623116,125.0,1722556800,NSI,EQUITY,MARUTI.NS,MARUTI SUZUKI INDIA LTD.,Maruti Suzuki India Limited,10992.95,16600.0,10800.0,13342.279,13407.0,1.80952,buy,43,36439998464,115.903,199318994944,1584000000,0.348,0.866,1452125978624,0.178,4618.617,0.086339995,0.18101,24424624128,138483007488,-0.208,0.01,0.2915,0.13726,0.09648
KOTAKBANK.NS,,Banks - Regional,Financial Services,116000,8,2,4,1,1,86400,2,1687.85,1690.0,1689.8,1712.6,1687.85,1690.0,1689.8,1712.6,2.0,0.0011999999,1721347200,0.0182,0.06,0.562,15.581852,16.43128,3327758,3327758,4373937,3081066,3081066,3396870864896,1543.85,1942.0,4.5346417,1811.768,1765.641,,,3705338855424,0.29495,1437265962,1988160000,0.28878,0.45011002,2027680000,740.965,2.3058443,0.131,109.65,,-0.035384476,2.0,1721347200,NSI,EQUITY,KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Limited,1708.55,2300.0,1603.0,1992.925,2007.5,2.23077,buy,40,461008404480,231.873,,770709520384,,,749093584896,,376.837,0.0298,0.16479999,,-509083713536,0.13,0.211,,,0.35261002
M&M.NS,,Auto Manufacturers,Consumer Cyclical,260000,3,4,7,1,4,86400,2,2798.95,2815.0,2736.25,2842.4,2798.95,2815.0,2736.25,2842.4,21.1,0.0075,1720137600,0.2086,0.94,1.071,27.8869,22.138649,2478112,2478112,3329821,3526397,3526397,3378208309248,1535.0,3222.1,2.291608,2930.571,2536.4902,,,4133995675648,0.08049,839108798,1198690048,0.2297,0.52637,1241340032,632.146,4.4582267,0.351,101.06,,0.80852985,21.1,1720137600,NSI,EQUITY,M&M.NS,MAHINDRA & MAHINDRA LTD,Mahindra & Mahindra Limited,2818.25,3700.0,2700.0,3383.4055,3420.0,1.40541,strong_buy,37,302525415424,271.257,268166807552,1192247558144,0.451,1.312,1474164948992,145.663,1322.415,0.06309,0.17017001,5433699840,-29359599616,0.349,0.102,0.40423,0.18191,0.16823
ONGC.NS,,Oil & Gas Integrated,Energy,25847,10,7,1,8,7,86400,2,252.55,252.55,249.0,254.3,252.55,252.55,249.0,254.3,18.25,0.0728,1731974400,0.375,4.94,0.653,7.6835985,5.874293,12454540,12454540,15794325,12366896,12366896,3160168988672,188.15,345.0,0.5230994,281.527,285.7435,12.5,0.04949515,4906484236288,0.06802,3871613464,12580299776,0.69189,0.21766001,12585299968,280.175,0.89622563,-0.252,32.68,35.73,0.267627,6.0,1731974400,NSI,EQUITY,ONGC.NS,OIL AND NATURAL GAS CORP.,Oil and Natural Gas Corporation Limited,251.1,430.0,215.0,312.55173,310.0,2.0,buy,29,433821712384,34.503,833407090688,1914893238272,0.394,0.892,6041239552000,50.462,480.218,0.0482,0.12048,-91077468160,833539145728,-0.252,0.078,0.18372999,0.13795,0.07767
TATAMOTORS.NS,,Auto Manufacturers,Consumer Cyclical,91496,5,6,8,5,7,86400,2,786.25,786.6,772.0,792.0,786.25,786.6,772.0,792.0,3.0,0.0039,1718064000,0.033299997,1.11,1.618,8.6174345,10.553762,11740909,11740909,13206051,13904913,13904913,3248165224448,670.7,1179.0,0.73811746,914.423,979.60974,,,3300050337792,0.07576,1874246759,3680989952,0.44142,0.24308,4185779968,293.845,2.6408482,-0.112,90.05,,0.14830196,3.0,1718064000,NSI,EQUITY,TATAMOTORS.NS,TATA MOTORS LIMITED,Tata Motors Limited,776.0,1300.0,767.0,982.4194,968.0,2.12903,buy,31,535179984896,155.607,485882986496,1065489989632,0.491,0.939,4400607657984,95.362,1279.507,0.061079998,0.39181,118380339200,602283573248,,-0.035,0.45356,0.110410005,0.07129
ULTRACEMCO.NS,,Building Materials,Basic Materials,23670,8,10,7,8,10,86400,2,10782.2,10726.0,10542.5,10832.5,10782.2,10726.0,10542.5,10832.5,70.0,0.0064999997,1722297600,0.3082,0.42,0.555,47.13463,32.218067,297442,297442,294445,212323,212323,3091659227136,8545.05,12138.0,4.362856,11358.255,10706.242,,,3210082254848,0.09246001,109112879,288204992,0.61441004,0.21454,288392992,2128.964,5.0354533,-0.36,227.44,137.04,0.23864222,70.0,1722297600,NSI,EQUITY,ULTRACEMCO.NS,ULTRATECH CEMENT LIMITED,UltraTech Cement Limited,10720.3,13750.0,6900.0,11847.308,12063.0,1.89744,buy,39,65976201216,228.894,122346799104,169638494208,0.386,0.838,708631986176,27.025,2458.684,0.05631,0.11017,-11564749824,103667097600,-0.36,-0.024,0.57730997,0.17265,0.071279995
ADANIENT.NS,,Thermal Coal,Energy,8676,7,8,1,10,7,86400,2,2816.7,2824.0,2801.0,2844.8,2816.7,2824.0,2801.0,2844.8,1.3,0.0005,1718323200,0.027999999,0.65,0.879,60.463123,39.963154,646797,646797,1266407,863265,863265,3254787506176,2142.0,3743.9,3.181277,2993.653,3100.3352,,,4116714356736,0.0541,270065271,1154179968,0.78564,0.14228,1183869952,334.151,8.439299,6.645,46.64,,0.3148824,1.3,1718323200,NSI,EQUITY,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2820.0,4710.0,3800.0,4255.0,4255.0,,none,2,66934398976,56.952,130348900352,804272472064,0.26,0.695,1023107203072,168.936,882.541,0.03809,0.1364,-170900307968,78020796416,6.41,0.004,0.48720002,0.1274,0.117589995
POWERGRID.NS,,Utilities - Regulated Electric,Utilities,8316,5,10,5,4,8,86400,2,318.0,315.1,310.6,318.8,318.0,315.1,310.6,318.8,15.75,0.0505,1731542400,0.6709,5.16,0.389,18.651552,16.8914,12500377,12500377,13867232,11920645,11920645,2908298936320,207.95,366.25,6.3483567,331.358,315.43427,11.75,0.036949687,4073824714752,0.34296,4312979825,9300599808,0.51358,0.34826002,9303579648,99.026,3.1567466,0.003,16.76,21.27,0.491161,4.5,1731542400,NSI,EQUITY,POWERGRID.NS,POWER GRID CORP. LTD.,Power Grid Corporation of India Limited,312.6,426.0,232.0,336.69565,347.0,2.43478,buy,23,89554296832,9.633,399302688768,1261904592896,0.567,0.812,458118397952,137.073,49.261,0.06717,0.17559999,72756363264,352457883648,0.005,0.001,0.97975,0.87161005,0.56831
TITAN.NS,,Luxury Goods,Consumer Cyclical,8680,4,7,7,5,7,86400,2,3187.85,3145.05,3136.0,3195.15,3187.85,3145.05,3136.0,3195.15,11.0,0.0034999999,1719446400,0.3007,0.3,0.517,86.97214,57.45591,1161637,1161637,1163337,1414368,1414368,2824395554816,3055.65,3886.95,5.1863737,3505.726,3501.641,11.0,0.0034506014,3007027085312,0.05962,355812594,887044992,0.58638,0.20239,888201984,109.807,28.996786,-0.231,36.61,56.18,-0.048463047,11.0,1719446400,NSI,EQUITY,TITAN.NS,TITAN COMPANY LIMITED,Titan Company Limited,3184.05,5000.0,2758.0,3678.5757,3600.0,2.33333,buy,33,32280000512,36.407,48919998464,216480006144,0.186,1.312,544580009984,222.35,613.971,0.0801,0.29215,-32992499712,24259999744,-0.231,0.16,0.21975,0.089829996,0.07328
BAJAJ-AUTO.NS,,Auto Manufacturers,Consumer Cyclical,6192,9,4,8,1,6,86400,2,9452.15,9410.0,9400.0,9516.95,9452.15,9410.0,9400.0,9516.95,80.0,0.0084,1718323200,0.305,2.47,1.047,36.18852,25.174788,275791,275791,605368,490655,490655,2656527712256,5606.0,12774.0,5.291271,11058.482,9679.562,,,2617528287232,0.14682001,108649717,279257984,0.58757,0.14568,279457984,1111.31,8.553868,-0.314,262.68,171.22,0.67835367,80.0,1718323200,NSI,EQUITY,BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Bajaj Auto Limited,9506.0,14000.0,7225.0,10952.86,11389.0,3.04651,hold,43,77129703424,276.688,111616999424,51185500160,0.995,1.525,502058483712,16.523,1787.351,0.16375,0.24445,48749400064,27088900096,-0.304,0.218,0.31237,0.22232,0.21651
ADANIPORTS.NS,,Marine Shipping,Industrials,3129,3,8,1,1,4,86400,2,1287.9,1289.95,1260.65,1296.65,1287.9,1289.95,1260.65,1296.65,6.0,0.0047,1718323200,0.1263,0.5,0.584,26.602524,21.85021,2963013,2963013,1920751,1984357,1984357,2732468994048,785.0,1621.4,9.814924,1400.446,1396.38,,,3181801635840,0.35222,844842535,2160140032,0.59598,0.21385999,2161149952,264.719,4.778463,0.399,47.55,33.42,0.57360625,6.0,1718323200,NSI,EQUITY,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1264.95,2000.0,1616.0,1741.4,1738.0,1.4,strong_buy,15,73401196544,33.984,166432702464,504850186240,0.716,1.136,278399385600,85.449,128.887,0.06685,0.17819999,41418551296,154786299904,0.764,0.063,0.66535,0.59782004,0.46587002
COALINDIA.NS,,Thermal Coal,Energy,228861,9,7,1,4,5,86400,2,406.9,407.2,402.6,413.35,406.9,407.2,402.6,413.35,41.25,0.1007,1730764800,0.4356,8.96,0.244,7.0093937,6.5963006,8776485,8776485,8728146,8364247,8364247,2529184448512,328.85,543.55,1.9064837,475.531,475.006,26.0,0.063897766,2240401375232,0.27193,2270666927,6162729984,0.63137,0.25209,6271020032,156.171,2.6278884,-0.075,58.55,25.43,0.17828906,15.75,1730764800,NSI,EQUITY,COALINDIA.NS,COAL INDIA LTD,Coal India Limited,410.4,614.0,180.0,523.9583,543.5,1.92,buy,24,370303696896,60.117,472389713920,78161600512,1.032,1.809,1326622703616,8.053,215.284,0.10689,0.43018,115140083712,250836598784,-0.074,-0.09,0.8557,0.35608003,0.24639
WIPRO.NS,,Information Technology Services,Technology,234000,1,3,9,4,3,86400,2,569.0,568.95,564.2,574.55,569.0,568.95,564.2,574.55,1.0,0.0018000001,1706054400,0.0446,0.51,0.708,25.330654,22.417732,4891760,4891760,7704289,5983018,5983018,2962506383360,393.1,583.2,3.3407154,543.589,507.89926,,,2644262256640,0.13239999,1509992497,5225800192,1.1404,0.1117,5246550016,156.608,3.6198664,0.213,22.38,25.28,0.41604197,1.0,1706054400,NSI,EQUITY,WIPRO.NS,WIPRO LTD,Wipro Limited,566.9,670.0,425.0,528.9268,527.0,3.53659,underperform,41,511609012224,97.908,166265995264,192822001664,2.564,2.693,886787997696,23.511,169.791,0.076469995,0.15557,122917126144,182718005248,0.214,-0.01,0.30152,0.18749,0.16835
