Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
HDFC.NS,,,,,,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,HDFC.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH.NS,,Information Technology Services,Technology,,1,2,1,1,1,86400,2,1836.35,1846.35,1836.5,1902.0,1836.35,1846.35,1836.5,1902.0,48.0,0.026099999,1729555200,0.871,2.78,0.628,30.584824,27.074232,2765320,2765320,2630179,2194111,2194111,5142234529792,1235.0,1902.0,376.61014,1820.004,1607.819,0.645,0.00035124022,5139690684416,0.14677,1009674174,2708720128,0.61320996,0.25389,2708720128,3.035,625.50244,0.091,62.07,70.24,0.45010126,12.0,1729555200,NSI,EQUITY,HCLTECH.NS,HCL TECHNOLOGIES LTD,HCL Technologies Limited,1898.4,2300.0,1449.0,1872.186,1900.0,2.62791,hold,43,3228000000,1.192,2814000128,690000000,2.435,2.736,13653999616,8.393,5.039,0.13455,0.24864,1906249984,2520999936,0.098,0.068,0.35294,0.20608999,0.18577999
LT.NS,,Engineering & Construction,Industrials,54303,5,6,8,1,7,86400,2,3483.5,3500.0,3473.1,3613.5,3483.5,3500.0,3473.1,3613.5,28.0,0.008,1718841600,0.28530002,1.2,0.717,36.68431,25.740526,2533742,2533742,2172561,1500883,1500883,4955280769024,3035.0,3919.9,2.0417278,3577.256,3591.306,28.0,0.008037893,5830373539840,0.05573,1139546784,1375129984,0.16354999,0.48151,1383590016,648.865,5.5535436,0.054,98.23,104.42,0.17983139,28.0,1718841600,NSI,EQUITY,LT.NS,LARSEN & TOUBRO LTD.,Larsen & Toubro Limited,3603.5,4550.0,2946.0,4037.182,4100.0,1.57576,buy,33,554390978560,403.144,282901610496,1261834862592,0.546,1.173,2427003600896,119.062,1765.484,0.045679998,0.16102,175528574976,143537602560,0.077,0.201,0.36333,0.116560005,0.10278
SUNPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,43000,7,4,3,5,4,86400,2,1780.0,1785.0,1768.05,1814.95,1780.0,1785.0,1768.05,1814.95,13.5,0.0076,1720742400,0.2928,0.95,0.547,38.943604,32.45654,1420797,1420797,1863552,1715841,1715841,4307517440000,1184.5,1960.35,8.562335,1857.167,1663.9015,,,4124782362624,0.21972999,1035114634,2399330048,0.55097,0.26308,2399330048,288.721,6.218114,0.28,46.1,32.68,0.5017775,5.0,1720742400,NSI,EQUITY,SUNPHARMA.NS,SUN PHARMACEUTICAL IND L,Sun Pharmaceutical Industries Limited,1795.3,2450.0,1600.0,2043.3243,2094.0,1.75676,buy,37,201221898240,84.059,138017406976,25719500800,1.916,2.672,503077404672,3.707,209.894,0.08541001,0.16771,77989175296,127154700288,0.283,0.09,0.77605003,0.27435,0.23963
BAJFINANCE.NS,,Credit Services,Financial Services,,8,5,4,8,5,86400,2,6465.65,6470.0,6456.05,6722.4,6465.65,6470.0,6456.05,6722.4,36.0,0.0056,1718928000,0.14479999,0.24,1.048,26.921017,19.554049,969788,969788,1199435,835764,835764,4133956354048,6187.8,7830.0,12.078363,7092.091,6951.3076,36.0,0.005567886,6613075755008,0.44922,258677249,618489984,0.54955,0.25139,619099008,1403.263,4.763149,0.126,248.28,,-0.047978878,36.0,1718928000,NSI,EQUITY,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Bajaj Finance Limited,6683.95,10000.0,5700.0,8059.2583,8150.0,1.93103,buy,31,124034998272,200.516,,2581427650560,5.378,5.378,342261301248,290.321,554.982,0.04145,0.20686,,-729231917056,0.104,0.163,0.93649,,0.59731996
TATAMTRDVR.NS,,Auto Manufacturers,Consumer Cyclical,91496,,,,,,86400,2,768.65,745.8,740.6,774.45,768.65,745.8,740.6,774.45,3.1,0.004,1718064000,0.0591,2.02,1.678,8.635382,17.781937,11048804,11048804,557612,,,3725041074176,458.0,804.3,0.83946526,768.65,702.9995,,,3581168058368,0.07609,2262900518,508503008,0.09694,0.17828,4901369856,221.588,3.4297886,0.738,88.01,42.74,0.6782751,3.1,1718064000,NSI,EQUITY,TATAMTRDVR.NS,TATA MOTORS DVR  A  ORD,Tata Motors Limited,760.0,203.0,203.0,203.0,203.0,3.0,hold,1,592166387712,154.522,511051988992,1120443695104,,,4437397471232,117.15,1157.912,,,,,,0.057,0.44472998,0.11517,0.097270004
NTPC.NS,,Utilities - Regulated Electric,Utilities,20074,3,8,3,4,5,86400,2,356.15,357.05,355.7,367.1,356.15,357.05,355.7,367.1,11.25,0.031600002,1730332800,0.44419998,3.82,0.463,18.550762,14.233607,15945490,15945490,15670547,16143294,16143294,3543648174080,253.65,448.45,1.9294684,410.0,378.98676,10.25,0.02878001,5931449450496,0.120179996,4494113853,9696669696,0.52671003,0.36208,9696669696,173.535,2.1059153,0.143,19.7,24.09,0.4393462,2.5,1730332800,NSI,EQUITY,NTPC.NS,NTPC LTD,NTPC Limited,365.45,500.0,280.0,446.2,460.0,1.76923,buy,25,78724300800,8.119,502551609344,2420094795776,0.463,0.926,1836593053696,139.959,189.407,0.04476,0.13656001,-149665693696,470758195200,0.143,-0.006,0.42235002,0.27363002,0.16645001
AXISBANK.NS,,Banks - Regional,Financial Services,104633,1,1,7,10,2,86400,2,1139.15,1136.65,1127.55,1147.9,1139.15,1136.65,1127.55,1147.9,1.0,0.00090000004,1720742400,0.0111,1.03,0.944,12.725856,10.88,16687326,16687326,8836285,9731401,9731401,3534985625600,995.7,1339.65,5.2947793,1184.196,1160.087,1.0,0.0008778475,4897456521216,0.41832,2739610087,3094350080,0.02031,0.68361,3097210112,557.714,2.0483618,0.193,89.77,,0.13277149,1.0,1720742400,NSI,EQUITY,AXISBANK.NS,AXIS BANK LIMITED,Axis Bank Limited,1142.4,1590.0,1107.0,1357.1163,1360.0,1.52381,buy,43,892193079296,288.587,,2252174524416,,,667636072448,,216.263,0.01918,0.17764999,,-974622818304,0.188,0.102,,,0.47516
MARUTI.NS,,Auto Manufacturers,Consumer Cyclical,18228,3,6,5,8,5,86400,2,10861.45,10905.0,10827.25,11106.65,10861.45,10905.0,10827.25,11106.65,125.0,0.0115,1722556800,0.28030002,0.83,0.652,24.783493,19.777617,493672,493672,581306,497105,497105,3478429106176,9737.65,13680.0,2.3954046,12030.806,12268.358,,,3443540623360,0.09656,131416090,314403008,0.5819,0.30129,314403008,2834.796,3.9027853,-0.176,446.41,521.85,0.05210805,125.0,1722556800,NSI,EQUITY,MARUTI.NS,MARUTI SUZUKI INDIA LTD.,Maruti Suzuki India Limited,11063.6,16600.0,10800.0,13342.279,13407.0,1.80952,buy,43,36439998464,115.903,199318994944,1584000000,0.348,0.866,1452125978624,0.178,4618.617,0.086339995,0.18101,24424624128,138483007488,-0.208,0.01,0.2915,0.13726,0.09648
KOTAKBANK.NS,,Banks - Regional,Financial Services,116000,8,2,4,1,1,86400,2,1737.1,1734.0,1732.9,1772.2,1737.1,1734.0,1732.9,1772.2,2.0,0.0011999999,1721347200,0.0182,0.06,0.562,16.070158,16.940022,3553566,3553566,4374351,3130566,3130566,3502044348416,1543.85,1942.0,4.6750426,1803.803,1765.5568,,,3811806806016,0.29495,1437265962,1988160000,0.28878,0.45468,2027680000,740.965,2.3772376,0.131,109.61,,0.0100057125,2.0,1721347200,NSI,EQUITY,KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Limited,1761.45,2300.0,1579.0,1993.825,2007.5,2.23077,buy,40,461008404480,231.873,,770709520384,,,749093584896,,376.837,0.0298,0.16479999,,-509083713536,0.13,0.211,,,0.35261002
M&M.NS,,Auto Manufacturers,Consumer Cyclical,260000,3,4,7,1,4,86400,2,2936.25,2944.0,2896.7,3063.5,2936.25,2944.0,2896.7,3063.5,21.1,0.0072000003,1720137600,0.2086,0.94,1.071,29.828234,23.824064,4826939,4826939,3484075,3469450,3469450,3611593015296,1542.15,3222.1,2.4499247,2955.971,2571.9292,,,4363463163904,0.08049,839108798,1198690048,0.22971001,0.54398,1241340032,632.146,4.766225,0.351,101.01,,0.9398339,21.1,1720137600,NSI,EQUITY,M&M.NS,MAHINDRA & MAHINDRA LTD,Mahindra & Mahindra Limited,3012.95,3700.0,2700.0,3383.4055,3420.0,1.40541,strong_buy,37,302525415424,271.257,268166807552,1192247558144,0.451,1.312,1474164948992,145.663,1322.415,0.06309,0.17017001,5433699840,-29359599616,0.349,0.102,0.40423,0.18191,0.16823
ONGC.NS,,Oil & Gas Integrated,Energy,25847,10,7,1,8,7,86400,2,242.15,244.8,243.5,246.95,242.15,244.8,243.5,246.95,18.25,0.0754,1731974400,0.375,4.94,0.653,7.517601,5.7135453,9629434,9629434,15803900,14836881,14836881,3090360303616,188.4,345.0,0.51154405,275.749,285.105,12.5,0.051620897,4841102376960,0.06802,3871613464,12580299776,0.69189,0.21794,12582899712,280.175,0.876595,-0.252,32.67,35.73,0.30050302,6.0,1731974400,NSI,EQUITY,ONGC.NS,OIL AND NATURAL GAS CORP.,Oil and Natural Gas Corporation Limited,245.6,430.0,215.0,312.3793,310.0,2.0,buy,29,433821712384,34.503,833407090688,1914893238272,0.394,0.892,6041239552000,50.462,480.218,0.0482,0.12048,-91077468160,833539145728,-0.252,0.078,0.18372999,0.13795,0.07767
TATAMOTORS.NS,,Auto Manufacturers,Consumer Cyclical,91496,5,6,8,5,7,86400,2,773.85,775.0,775.0,794.0,773.85,775.0,775.0,794.0,3.0,0.0039,1718064000,0.033299997,1.11,1.618,8.781083,10.757765,14532809,14532809,13787295,16290590,16290590,3311189360640,673.7,1179.0,0.75243914,886.404,975.35425,,,3357486612480,0.07576,1874246759,3680989952,0.44142,0.24955,4186080000,293.845,2.6918955,-0.112,90.08,,0.17411315,3.0,1718064000,NSI,EQUITY,TATAMOTORS.NS,TATA MOTORS LIMITED,Tata Motors Limited,791.0,1300.0,767.0,982.4194,968.0,2.12903,buy,31,535179984896,155.607,485882986496,1065489989632,0.491,0.939,4400607657984,95.362,1279.507,0.061079998,0.39181,118380339200,602283573248,,-0.035,0.45356,0.110410005,0.07129
ULTRACEMCO.NS,,Building Materials,Basic Materials,23670,8,10,7,8,10,86400,2,10954.85,10999.0,10931.65,11409.9,10954.85,10999.0,10931.65,11409.9,70.0,0.0064,1722297600,0.3082,0.42,0.555,50.162277,34.18656,328409,328409,291832,252256,252256,3278679834624,8556.2,12138.0,4.626774,11275.15,10736.201,,,3396515135488,0.09246001,109112879,288204992,0.61799,0.21771,288340000,2128.964,5.343115,-0.36,226.77,137.04,0.3294804,70.0,1722297600,NSI,EQUITY,ULTRACEMCO.NS,ULTRATECH CEMENT LIMITED,UltraTech Cement Limited,11375.3,13750.0,6900.0,11847.308,12063.0,1.89744,buy,39,65976201216,228.894,122346799104,169638494208,0.386,0.838,708631986176,27.025,2458.684,0.05631,0.11017,-11564749824,103667097600,-0.36,-0.024,0.57730997,0.17265,0.071279995
ADANIENT.NS,,Thermal Coal,Energy,8676,7,8,1,10,7,86400,2,2183.65,2101.0,2025.0,2289.7,2183.65,2101.0,2025.0,2289.7,1.3,0.00059999997,1718323200,0.027999999,0.65,0.879,47.90368,31.573725,20936318,20936318,1906332,5810021,5810021,2571512840192,2025.0,3743.9,2.5134344,2951.192,3082.678,,,3412962836480,0.0541,270065271,1154179968,0.78564,0.14632,1183869952,334.151,6.667644,6.645,46.51,,0.0011458397,1.3,1718323200,NSI,EQUITY,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2228.0,4710.0,3800.0,4255.0,4255.0,,none,2,66934398976,56.952,130348900352,804272472064,0.26,0.695,1023107203072,168.936,882.541,0.03809,0.1364,-170900307968,78020796416,6.41,0.004,0.48720002,0.1274,0.117589995
POWERGRID.NS,,Utilities - Regulated Electric,Utilities,8316,5,10,5,4,8,86400,2,325.9,325.8,324.0,337.6,325.9,325.8,324.0,337.6,15.75,0.048299998,1731542400,0.6709,5.16,0.389,20.080452,18.207157,31523009,31523009,14594546,17477762,17477762,3133837148160,208.25,366.25,6.8406706,329.677,316.786,11.75,0.036054004,4304845668352,0.34296,4312979825,9300599808,0.51358,0.34951,9300599808,99.026,3.4026418,0.003,16.78,21.27,0.60109293,4.5,1731542400,NSI,EQUITY,POWERGRID.NS,POWER GRID CORP. LTD.,Power Grid Corporation of India Limited,336.95,426.0,232.0,337.45456,353.5,2.5,buy,22,89554296832,9.633,399302688768,1261904592896,0.567,0.812,458118397952,137.073,49.261,0.06717,0.17559999,72756363264,352457883648,0.005,0.001,0.97975,0.87161005,0.56831
TITAN.NS,,Luxury Goods,Consumer Cyclical,8680,4,7,7,5,7,86400,2,3178.45,3174.85,3152.15,3317.0,3178.45,3174.85,3152.15,3317.0,11.0,0.0034999999,1719446400,0.3007,0.3,0.517,90.52531,59.705204,2207257,2207257,1174854,1253566,1253566,2934965796864,3055.65,3886.95,5.3894114,3444.581,3489.5874,11.0,0.0034608063,3117858422784,0.05962,355812594,887044992,0.58638,0.20405,888201984,109.807,30.131958,-0.231,36.55,56.18,-0.025979161,11.0,1719446400,NSI,EQUITY,TITAN.NS,TITAN COMPANY LIMITED,Titan Company Limited,3308.7,5000.0,2758.0,3678.5757,3600.0,2.33333,buy,33,32280000512,36.407,48919998464,216480006144,0.186,1.312,544580009984,222.35,613.971,0.0801,0.29215,-32992499712,24259999744,-0.231,0.16,0.21975,0.089829996,0.07328
BAJAJ-AUTO.NS,,Auto Manufacturers,Consumer Cyclical,6192,9,4,8,1,6,86400,2,9505.0,9545.0,9444.1,9602.9,9505.0,9545.0,9444.1,9602.9,80.0,0.0084,1718323200,0.305,2.47,1.047,36.142605,25.110302,619767,619767,607477,375779,375779,2648509251584,5912.0,12774.0,5.2753,10849.095,9724.631,,,2617166004224,0.14682001,108649717,279257984,0.58757,0.1546,279329984,1111.31,8.531958,-0.314,262.34,171.22,0.59884834,80.0,1718323200,NSI,EQUITY,BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Bajaj Auto Limited,9481.65,14000.0,7225.0,11085.269,11446.0,3.0,hold,41,77129703424,276.688,111616999424,51185500160,0.995,1.525,502058483712,16.523,1787.351,0.16375,0.24445,48749400064,27088900096,-0.304,0.218,0.31237,0.22232,0.21651
ADANIPORTS.NS,,Marine Shipping,Industrials,3129,3,8,1,1,4,86400,2,1114.65,1072.6,1054.0,1155.9,1114.65,1072.6,1054.0,1155.9,6.0,0.0054,1718323200,0.1263,0.5,0.584,23.94166,19.636587,27084820,27084820,3106274,10599736,10599736,2455653056512,795.55,1621.4,8.820612,1374.197,1394.9382,,,2905767149568,0.35222,844842535,2160140032,0.59598,0.21438,2160240128,264.719,4.294176,0.399,47.48,33.42,0.4288857,6.0,1718323200,NSI,EQUITY,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1136.75,2000.0,1616.0,1741.4,1738.0,1.4,strong_buy,15,73401196544,33.984,166432702464,504850186240,0.716,1.136,278399385600,85.449,128.887,0.06685,0.17819999,41418551296,154786299904,0.764,0.063,0.66535,0.59782004,0.46587002
COALINDIA.NS,,Thermal Coal,Energy,228861,9,7,1,4,5,86400,2,406.0,407.4,406.4,415.75,406.0,407.4,406.4,415.75,41.25,0.1016,1730764800,0.4356,8.96,0.244,7.0717335,6.6549664,8153961,8153961,8656765,8206771,8206771,2551678238720,332.8,543.55,1.9234393,466.205,473.4975,26.0,0.06403941,2266888142848,0.27193,2270666927,6162729984,0.63137,0.25463,6162729984,156.171,2.6512604,-0.075,58.55,25.43,0.24414062,15.75,1730764800,NSI,EQUITY,COALINDIA.NS,COAL INDIA LTD,Coal India Limited,414.05,614.0,180.0,523.9583,543.5,1.92,buy,24,370303696896,60.117,472389713920,78161600512,1.032,1.809,1326622703616,8.053,215.284,0.10689,0.43018,115140083712,250836598784,-0.074,-0.09,0.8557,0.35608003,0.24639
WIPRO.NS,,Information Technology Services,Technology,234000,1,3,9,4,3,86400,2,557.15,561.95,557.9,573.6,557.15,561.95,557.9,573.6,1.0,0.0018000001,1706054400,0.0446,0.51,0.708,25.52009,22.614983,7365563,7365563,7863845,6449402,6449402,2987791745024,393.1,583.2,3.3692288,547.912,509.136,,,2670128005120,0.13239999,1509992497,5225800192,0.72883004,0.12321,5226610176,156.608,3.6501968,0.213,22.4,25.28,0.4435606,1.0,1706054400,NSI,EQUITY,WIPRO.NS,WIPRO LTD,Wipro Limited,571.65,670.0,425.0,530.2683,530.0,3.53659,underperform,41,511609012224,97.908,166265995264,192822001664,2.564,2.693,886787997696,23.511,169.791,0.076469995,0.15557,122917126144,182718005248,0.214,-0.01,0.30152,0.18749,0.16835
